header.poType,header.purchaseOrderNumber,header.receivedDate,header.sellerContactInfo.companyName,header.status,header.totalAmountDue
Standard,GQA10000887,Tue Feb 23 06:01:07 EST 2016,Luxelite LLC1,OPEN,137.0
Standard,GQA10000889,Tue Feb 23 06:26:11 EST 2016,Luxelite LLC,CANCELED,90.0
Standard,GQA10000890,Tue Feb 23 11:58:02 EST 2016,Skorpios Leathergoods (Euro),CANCELED,608.0
Standard,GQA10000891,Tue Feb 23 11:59:00 EST 2016,Skorpios Leathergoods (Euro),CANCELED,204.0
Standard,GQA10000903,Fri Feb 26 01:20:55 EST 2016,Luxelite LLC1,RECEIVED,90.0
Standard,GQA10000892,Tue Feb 23 12:05:20 EST 2016,Skorpios Leathergoods (Euro),CANCELED,404.0
Standard,GQA10000893,Tue Feb 23 12:06:37 EST 2016,Skorpios Leathergoods (Euro),CANCELED,408.0
Standard,GQA10000904,Fri Feb 26 01:57:57 EST 2016,Skorpios Leathergoods (Euro),OPEN,2856.0
Standard,GQA10000896,Wed Feb 24 00:04:00 EST 2016,Skorpios Leathergoods (Euro),CANCELED,200.0
Standard,GQA10000897,Wed Feb 24 00:05:07 EST 2016,Skorpios Leathergoods (Euro),CANCELED,204.0
Standard,GQA10000898,Wed Feb 24 00:09:42 EST 2016,Skorpios Leathergoods (Euro1),RECEIVED,204.0
Standard,GQA10000899,Wed Feb 24 00:14:30 EST 2016,Skorpios Leathergoods (Euro),RECEIVED,204.0
Standard,GQA10000144,Tue Jan 12 09:30:29 EST 2016,Luxelite LLC,CANCELED,0.0
Standard,GQA10000272,Wed Jan 20 13:07:21 EST 2016,Skorpios Leathergoods,RECEIVED,98705.0
Standard,GQA10000900,Thu Feb 25 16:05:56 EST 2016,Luxelite LLC,RECEIVED,271.0
Standard,GQA10000901,Thu Feb 25 16:09:52 EST 2016,Luxelite LLC1,RECEIVED,271.0
Standard,GQA10000902,Fri Feb 26 01:16:54 EST 2016,Skorpios Leathergoods (Euro),RECEIVED,404.0
Standard,GQA10000905,Fri Feb 26 08:44:58 EST 2016,Skorpios Leathergoods (Euro),RECEIVED,608.0
Standard,GQA10000906,Fri Feb 26 13:05:32 EST 2016,Luxelite LLC,RECEIVED,90.0
Standard,GQA10000907,Fri Feb 26 13:14:36 EST 2016,Luxelite LLC,RECEIVED,90.0
Standard,GQA10000908,Fri Feb 26 13:52:17 EST 2016,Luxelite LLC1,RECEIVED,274.0
Standard,GQA10000910,Sat Feb 27 01:23:42 EST 2016,Luxelite LLC,RECEIVED,90.0
Standard,GQA10000909,Fri Feb 26 14:34:08 EST 2016,Luxelite LLC1,OPEN,90.0
Standard,GQA10000419,Fri Feb 12 04:47:45 EST 2016,Luxelite LLC,CANCEL_PENDING,147.0
Standard,GQA10000377,Thu Feb 11 13:01:08 EST 2016,Luxelite LLC,CANCEL_PENDING,44.0
Standard,GQA10000434,Mon Feb 15 12:59:17 EST 2016,Luxelite LLC,CANCEL_PENDING,90.0
Standard,GQA10000433,Mon Feb 15 12:51:50 EST 2016,Luxelite LLC,CANCEL_PENDING,90.0
Standard,GQA10000431,Mon Feb 15 11:35:20 EST 2016,Luxelite LLC,CANCEL_PENDING,90.0
Standard,GQA10000429,Mon Feb 15 11:15:08 EST 2016,Luxelite LLC,CANCEL_PENDING,90.0
Standard,GQA10000425,Mon Feb 15 09:36:29 EST 2016,Luxelite LLC,CANCEL_PENDING,90.0
Standard,GQA10000346,Thu Feb 11 13:01:08 EST 2016,Luxelite LLC,CANCEL_PENDING,44.0
Standard,GQA10000455,Thu Feb 18 04:14:30 EST 2016,Luxelite LLC,CANCEL_PENDING,90.0
Standard,GQA10000439,Tue Feb 16 02:04:59 EST 2016,Luxelite LLC,CANCEL_PENDING,90.0
Standard,GQA10000437,Tue Feb 16 01:21:42 EST 2016,Luxelite LLC,CANCEL_PENDING,90.0
Standard,GQA10000435,Mon Feb 15 23:44:34 EST 2016,Luxelite LLC,CANCEL_PENDING,90.0
Standard,GQA10000432,Mon Feb 15 11:51:46 EST 2016,Luxelite LLC,CANCEL_PENDING,90.0
Standard,GQA10000436,Tue Feb 16 00:55:12 EST 2016,Luxelite LLC,RECEIVED,90.0
Standard,GQA10000913,Mon Feb 29 05:03:20 EST 2016,Luxelite LLC1,CANCELED,0.0
Standard,GQA10000915,Tue Mar 01 23:40:04 EST 2016,Luxelite LLC1,OPEN,181.0
Standard,GQA10000911,Sun Feb 28 11:48:24 EST 2016,Luxelite LLC1,RECEIVED,10251.0
Standard,GQA10000914,Tue Mar 01 09:55:40 EST 2016,Luxelite LLC,OPEN,1139.0
Standard,SRA10000121,Tue Mar 01 17:50:03 EST 2016,Skorpios Leathergoods,RECEIVE_FAILED,23414.0
Standard,GQA10000916,Wed Mar 02 02:01:52 EST 2016,Luxelite LLC1,RECEIVE_FAILED,246.62
Standard,SRA00000018,Mon Oct 26 12:14:16 EDT 2015,Mayan Corporation,RECEIVED,19380.0
Standard,GQA10000921,Wed Mar 02 05:30:30 EST 2016,Luxelite LLC1,OPEN,900.0
Standard,GQA10000923,Wed Mar 02 11:54:20 EST 2016,Luxelite LLC1,RECEIVED,134.0
Standard,GQA10000924,Wed Mar 02 12:05:53 EST 2016,Luxelite LLC1,OPEN,23.95
Standard,GQA10000925,Wed Mar 02 12:21:39 EST 2016,Luxelite LLC1,RECEIVED,1920.5
Standard,GQA10000894,Tue Feb 23 16:11:56 EST 2016,Luxelite LLC 5,RECEIVED,13722.03
Standard,GQA10000927,Thu Mar 03 10:47:56 EST 2016,Luxelite LLC1,RECEIVED,634.0
Standard,GQA10000929,Thu Mar 03 11:01:23 EST 2016,Luxelite LLC1,OPEN,1475.59
Standard,GQA10000928,Thu Mar 03 10:51:43 EST 2016,Luxelite LLC1,RECEIVED,8060.0
Standard,GQA10000930,Thu Mar 03 11:11:22 EST 2016,Luxelite LLC1,OPEN,5090.5
Standard,GQA10000931,Thu Mar 03 12:37:50 EST 2016,Luxelite LLC1,RECEIVE_FAILED,876.49
Standard,GQA10000936,Thu Mar 03 15:20:30 EST 2016,Luxelite LLC1,OPEN,1420.07
Standard,GQA10000932,Thu Mar 03 12:54:37 EST 2016,Luxelite LLC1,RECEIVED,4215.0
Standard,GQA10000934,Thu Mar 03 14:04:01 EST 2016,Luxelite LLC1,RECEIVED,577.0
Standard,GQA10000937,Thu Mar 03 15:22:46 EST 2016,Luxelite LLC1,OPEN,536.5
Standard,GQA10000940,Fri Mar 04 04:03:26 EST 2016,Luxelite LLC1,RECEIVED,181.0
Standard,GQA10000941,Fri Mar 04 10:27:42 EST 2016,Luxelite LLC1,RECEIVED,261.0
Standard,GQA10000945,Wed Mar 09 01:37:55 EST 2016,Luxelite LLC1,RECEIVED,134.46
Standard,GQA10000944,Sun Mar 06 22:50:06 EST 2016,Luxelite LLC,OPEN,142.02
Standard,GQA10000948,Wed Mar 09 04:41:28 EST 2016,Luxelite LLC1,RECEIVED,410.01
Standard,GQA10000946,Wed Mar 09 02:18:25 EST 2016,Luxelite LLC1,RECEIVED,982.19
Standard,GQA10000939,Fri Mar 04 03:14:35 EST 2016,Luxelite LLC1,RECEIVED,20869.71
Standard,GQA10000951,Thu Mar 10 06:24:53 EST 2016,Luxelite LLC,RECEIVED,90.0
Standard,GQA10000952,Thu Mar 10 06:41:54 EST 2016,Luxelite LLC,RECEIVED,90.0
Standard,GQA10000953,Mon Mar 14 05:06:27 EDT 2016,Luxelite LLC1,OPEN,1622.07
Standard,GQA10000954,Mon Mar 14 05:24:45 EDT 2016,Luxelite LLC,OPEN,2992.13
Standard,GQA10000955,Mon Mar 14 05:28:37 EDT 2016,Luxelite LLC,OPEN,1622.07
Standard,GQA10000956,Mon Mar 14 05:35:52 EDT 2016,Luxelite LLC,OPEN,1622.07
Standard,GQA10000957,Mon Mar 14 05:49:06 EDT 2016,Luxelite LLC,OPEN,1622.07
Standard,GQA10000958,Mon Mar 14 05:54:24 EDT 2016,Luxelite LLC,OPEN,1622.07
Standard,GQA10000959,Mon Mar 14 05:57:57 EDT 2016,Luxelite LLC,OPEN,1622.07
Standard,GQA10000960,Mon Mar 14 06:01:03 EDT 2016,Luxelite LLC,OPEN,812.07
Standard,GQA10000961,Mon Mar 14 07:08:49 EDT 2016,Luxelite LLC,OPEN,1869.09
Standard,GQA10000962,Mon Mar 14 07:23:40 EDT 2016,Luxelite LLC,OPEN,1869.09
Standard,GQA10000963,Mon Mar 14 07:27:13 EDT 2016,Luxelite LLC,OPEN,1869.09
Standard,GQA10000964,Mon Mar 14 07:29:12 EDT 2016,Luxelite LLC,OPEN,1869.09
Standard,GQA10000965,Mon Mar 14 07:33:53 EDT 2016,Luxelite LLC,OPEN,1859.53
Standard,GQA10000966,Mon Mar 14 07:39:37 EDT 2016,Luxelite LLC,OPEN,1859.53
Standard,GQA10000967,Mon Mar 14 07:42:26 EDT 2016,Luxelite LLC,OPEN,1881.98
Standard,GQA10000968,Mon Mar 14 07:55:59 EDT 2016,Luxelite LLC,OPEN,1622.07
Standard,GQA10000969,Mon Mar 14 08:02:41 EDT 2016,Luxelite LLC,OPEN,1881.98
Standard,GQA10000970,Mon Mar 14 08:15:24 EDT 2016,Luxelite LLC,OPEN,1881.98
Standard,GQA10000971,Mon Mar 14 09:06:44 EDT 2016,Luxelite LLC,OPEN,1881.98
Standard,GQA10000972,Mon Mar 14 11:54:30 EDT 2016,Luxelite LLC,OPEN,1881.98
Standard,GQA10000973,Mon Mar 14 12:14:32 EDT 2016,Luxelite LLC,OPEN,1881.98
Standard,GQA10000974,Mon Mar 14 12:18:21 EDT 2016,Luxelite LLC,OPEN,1881.98
Standard,GQA10000975,Mon Mar 14 12:22:54 EDT 2016,Luxelite LLC,OPEN,1881.98
Standard,GQA10000976,Mon Mar 14 12:27:41 EDT 2016,Luxelite LLC,OPEN,1881.98
Standard,GQA10000977,Mon Mar 14 12:35:42 EDT 2016,Luxelite LLC,OPEN,1881.98
Standard,GQA10000978,Mon Mar 14 12:41:29 EDT 2016,Luxelite LLC,OPEN,1881.98
Standard,GQA10000979,Mon Mar 14 12:44:46 EDT 2016,Luxelite LLC,OPEN,1881.98
Standard,GQA10000980,Tue Mar 15 02:44:52 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10000981,Tue Mar 15 10:00:28 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000982,Tue Mar 15 10:35:43 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000983,Tue Mar 15 10:48:25 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000984,Tue Mar 15 10:57:12 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000985,Tue Mar 15 11:07:43 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000986,Tue Mar 15 11:09:49 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000987,Tue Mar 15 11:33:44 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000988,Tue Mar 15 11:37:49 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000989,Tue Mar 15 11:40:10 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000990,Tue Mar 15 11:47:21 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000991,Tue Mar 15 11:51:48 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000992,Tue Mar 15 11:53:56 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10000993,Tue Mar 15 11:55:29 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000994,Tue Mar 15 11:59:39 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000995,Tue Mar 15 12:02:54 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000996,Tue Mar 15 12:06:24 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000997,Tue Mar 15 12:10:10 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000998,Tue Mar 15 12:14:16 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000999,Tue Mar 15 12:21:37 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001000,Tue Mar 15 12:23:44 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001001,Tue Mar 15 12:27:15 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001002,Tue Mar 15 12:28:09 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001003,Tue Mar 15 12:32:21 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001004,Tue Mar 15 12:39:51 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001005,Tue Mar 15 12:45:24 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001006,Tue Mar 15 12:52:09 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001007,Tue Mar 15 13:00:52 EDT 2016,Luxelite LLC,RECEIVED,90.0
Standard,GQA10001008,Tue Mar 15 13:01:12 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001009,Tue Mar 15 13:02:05 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001010,Tue Mar 15 13:06:04 EDT 2016,Luxelite LLC,RECEIVED,90.0
Standard,GQA10001011,Tue Mar 15 13:06:23 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001012,Tue Mar 15 13:07:16 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001013,Tue Mar 15 13:18:27 EDT 2016,Luxelite LLC,RECEIVED,90.0
Standard,GQA10001014,Tue Mar 15 13:18:47 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001015,Tue Mar 15 13:19:05 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001016,Tue Mar 15 23:58:51 EDT 2016,Luxelite LLC,RECEIVED,90.0
Standard,GQA10001017,Tue Mar 15 23:59:10 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001018,Tue Mar 15 23:59:29 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001019,Wed Mar 16 00:03:54 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001020,Wed Mar 16 00:11:18 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001021,Wed Mar 16 00:18:46 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001022,Wed Mar 16 00:20:54 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001023,Wed Mar 16 00:51:32 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001024,Wed Mar 16 00:55:26 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001025,Wed Mar 16 01:52:05 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001026,Wed Mar 16 01:55:37 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001027,Wed Mar 16 02:01:06 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001028,Wed Mar 16 02:03:19 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001029,Wed Mar 16 02:13:42 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001030,Wed Mar 16 02:15:39 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001031,Wed Mar 16 02:18:54 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001032,Wed Mar 16 02:21:03 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001033,Wed Mar 16 02:25:54 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001034,Wed Mar 16 02:31:42 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001035,Wed Mar 16 02:36:09 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001036,Wed Mar 16 02:37:53 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001037,Wed Mar 16 02:47:51 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001038,Wed Mar 16 02:58:59 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001039,Wed Mar 16 03:04:04 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001040,Wed Mar 16 03:07:43 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001041,Wed Mar 16 03:09:39 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001042,Wed Mar 16 03:11:15 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001043,Wed Mar 16 03:13:22 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001044,Wed Mar 16 03:33:56 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001045,Wed Mar 16 03:46:42 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001046,Wed Mar 16 03:47:50 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001047,Wed Mar 16 04:24:28 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001048,Wed Mar 16 04:25:42 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001049,Wed Mar 16 04:43:27 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001050,Wed Mar 16 04:44:38 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001051,Wed Mar 16 05:03:13 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001052,Wed Mar 16 05:04:26 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001053,Wed Mar 16 05:05:24 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001054,Wed Mar 16 05:06:36 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001055,Wed Mar 16 05:17:35 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001056,Wed Mar 16 05:18:47 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001057,Wed Mar 16 05:25:28 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001058,Wed Mar 16 05:25:48 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001059,Wed Mar 16 05:28:25 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001060,Wed Mar 16 05:29:43 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001061,Wed Mar 16 05:36:09 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001062,Wed Mar 16 05:37:22 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001063,Wed Mar 16 05:41:57 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001064,Wed Mar 16 05:43:13 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001065,Wed Mar 16 06:27:52 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001066,Wed Mar 16 06:29:15 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001067,Wed Mar 16 06:31:07 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001068,Wed Mar 16 06:32:29 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001069,Wed Mar 16 06:44:00 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001070,Wed Mar 16 06:46:05 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001071,Wed Mar 16 06:46:56 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001072,Wed Mar 16 06:51:11 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001073,Wed Mar 16 06:52:03 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001074,Wed Mar 16 06:54:36 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001075,Wed Mar 16 06:55:53 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001076,Wed Mar 16 06:59:24 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001077,Wed Mar 16 07:08:46 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001078,Wed Mar 16 07:23:42 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001079,Wed Mar 16 07:24:00 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001080,Wed Mar 16 07:28:40 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001081,Wed Mar 16 07:29:53 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001082,Wed Mar 16 11:20:03 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001083,Wed Mar 16 11:21:14 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001084,Wed Mar 16 11:29:39 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001085,Wed Mar 16 11:33:24 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001086,Wed Mar 16 11:34:34 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001087,Wed Mar 16 11:35:58 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001088,Wed Mar 16 11:37:15 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001089,Wed Mar 16 11:42:11 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001090,Wed Mar 16 11:44:32 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001091,Wed Mar 16 11:45:44 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001092,Wed Mar 16 11:48:11 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001093,Wed Mar 16 11:49:20 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001094,Wed Mar 16 11:52:09 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001095,Wed Mar 16 11:53:21 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001096,Wed Mar 16 12:01:51 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001097,Wed Mar 16 12:03:02 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001098,Wed Mar 16 23:47:47 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001099,Wed Mar 16 23:48:53 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001100,Wed Mar 16 23:50:19 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001101,Wed Mar 16 23:51:25 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001102,Thu Mar 17 00:40:07 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001103,Thu Mar 17 00:40:34 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001104,Thu Mar 17 00:53:37 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001105,Thu Mar 17 00:54:03 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001106,Thu Mar 17 00:55:36 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001107,Thu Mar 17 00:56:03 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001108,Thu Mar 17 01:05:35 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001109,Thu Mar 17 01:06:01 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001110,Thu Mar 17 01:07:04 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001111,Thu Mar 17 01:07:30 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001112,Thu Mar 17 01:09:26 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001113,Thu Mar 17 01:09:52 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001114,Thu Mar 17 01:27:55 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001115,Thu Mar 17 01:28:21 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001116,Thu Mar 17 01:30:55 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001117,Thu Mar 17 01:31:20 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001118,Thu Mar 17 01:35:20 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001119,Thu Mar 17 01:35:45 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001120,Thu Mar 17 01:38:34 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001121,Thu Mar 17 01:38:59 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001122,Thu Mar 17 01:40:53 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001123,Thu Mar 17 01:41:18 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001124,Thu Mar 17 01:43:59 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001125,Thu Mar 17 01:44:24 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001126,Thu Mar 17 01:49:10 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001127,Thu Mar 17 01:49:29 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001128,Thu Mar 17 01:57:52 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001129,Thu Mar 17 01:58:59 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001130,Thu Mar 17 02:47:14 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001131,Thu Mar 17 02:49:58 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001132,Thu Mar 17 02:53:08 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001133,Thu Mar 17 02:55:34 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001134,Thu Mar 17 02:58:32 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001135,Thu Mar 17 02:59:07 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001136,Thu Mar 17 02:59:53 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001137,Thu Mar 17 03:01:17 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001138,Thu Mar 17 03:05:01 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001139,Thu Mar 17 03:06:13 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001140,Thu Mar 17 03:28:11 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001141,Thu Mar 17 03:29:23 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001142,Thu Mar 17 04:07:53 EDT 2016,Luxelite LLC,OPEN,1663.45
Standard,GQA10001143,Thu Mar 17 04:08:12 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001144,Thu Mar 17 08:52:45 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001145,Thu Mar 17 08:53:52 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000086,Thu Dec 31 01:10:40 EST 2015,Luxelite LLC,CANCELED,181.0
Standard,GQA10000087,Thu Dec 31 01:11:19 EST 2015,Luxelite LLC,CANCELED,181.0
Replenishment,GQA10000099,Thu Dec 31 03:08:01 EST 2015,Luxelite LLC,RECEIVE_FAILED,1576.0
Standard,GQA10000922,Wed Mar 02 07:57:10 EST 2016,Luxelite LLC1,OPEN,900.0
